title,category
동영상기사,social
고양시 교회발 감염 어린이집으로 번져 고양시 집합제한 명령 발동,social
동영상기사,social
중부 최고 500mm 폭우 태풍 북상 가능성,social
동영상기사,social
강원 남부 호우경보 내일까지 최고 500mm,social
500㎜ 물폭탄 뒤끝 나주 1500년 전 고분군도 삼켰다,social
이틀간 500㎜ 물폭탄 광주 전남서 9명 사망 2명 실종 종합 ,social
동영상기사,social
오늘 밤 중부지방 큰비 잠수교 통행 제한 계속,social
검찰 떠나는 문찬석 추미애 인사 맹비난 그릇된 용인술 ,social
이재명 특혜갑질과 왜곡보도 반드시 고치겠다 ,social
동영상기사,social
춘천 의암호 침몰 사고 실종자 2명 숨진 채 발견 3명은 아직,social
 검언유착 수사 사법참사 검찰 떠나는 문찬석 지검장 직격탄 ,social
동영상기사,social
교회 집단감염 비상 어린이집 다단계로 확산,social
동영상기사,social
전국 산사태 위기경보 심각 위험 지역은 어디 ,social
동영상기사,social
 단독 최숙현 사건 거짓 보고 사망 뒤에도 계속 은폐,social
 강남아파트 안놓치려는 그들 국민을 적폐로 몰아 빗속 부동산 집회,social
추미애 장관 페북에 검찰에서 특정라인 특정사단 사라져야 과연 현실은 종합 ,social
동영상기사,social
섬진강 범람으로 고립되고 침수되고 시청자 제보로 본 피해 현장,social
문찬석 검사장 검언유착 수사는 사법 참사 책임 누가 지냐 ,social
동영상기사,social
열차 멈추고 도로 끊기고 광주 공항 결항,social
주차의전 논란 해명한 이재명 언론왜곡 엄중한 책임 묻겠다 ,social
동영상기사,social
폭우가 할퀴고 간 지리산 무너지고 잠기고,social
동영상기사,social
산사태 급류에 전남에서 8명 사망 2명 실종,social
동영상기사,social
전북 장수서 산사태로 주택 매몰 주민 실종,social
동영상기사,social
순식간에 불어난 강물 고무보트로 고립 주민 필사의 구조 ,social
동영상기사,social
전국 폭우 계속되는데 이 와중에 태풍 장미 북상,social
장수 산사태로 2 3명 매몰 추정 구조 작업 중 종합 ,social
동영상기사,social
섬진강변 화개장터 32년 만에 잠겼다 주민 대피령,social
동영상기사,social
섬진강 제방 붕괴 현장 상황은 ,social
동영상기사,social
 이 시각 잠수교 현재 수위 6 9m 밤부터 다시 비,social
 단독 저승사자 문찬석 채널A 수사는 사법참사 秋 책임져야 ,social
동영상기사,social
의암호 실종자 2명 시신 발견 경찰정 블랙박스 조사,social
이재명 주차장 갑질 논란에 특혜갑질 왜곡보도 모두 엄정 대응 ,social
동영상기사,social
 제보 자리 뜨자마자 바위 습격 소떼도 필사의 탈출 ,social
동영상기사,social
대구 경북도 비 피해 속출 떠내려가던 운전자 구조,social
나뭇가지 붙잡은 채 의암댐 실종 3일만에 숨져 돌아온 경찰,social
폭우에 45명 사망 실종 KTX 멈추고 비행기 못떴다 종합 ,social
의암댐 실종자의 딸 국민청원에 억울함 외침 ,social
동영상기사,social
집 무너지고 건물 수백 채 잠기고 부산 경남 상황,social
 아빠 억울함 풀어달라 의암댐 사고자 딸 靑 청원,social
부산 사하구 301 5mm 구포대교 홍수경보까지 남은 수위 1m,social
동영상기사,social
익산 여수 엑스포역 운행 중단 고속도로 곳곳 통제,social
동영상기사,social
광주 버스도 택배도 스톱 폭우 상처에 곳곳 신음,social
동영상기사,social
폭우 속 착륙하다 인도 항공기 두 동강 최소 18명 숨져,social
동영상기사,social
물에 잠긴 대지 하늘에서 본 침수 현장,social
 사표낸 靑 참모들 쇼 그만하라 우리가 적폐냐 ,social
빗속에도 부동산정책 규탄 주말집회 靑참모 일괄 사의는 쇼 ,social
동영상기사,social
 당신뉴스 일하려면 5백만 원 내라 장애인 쫓아낸 장애인 카페 ,social
동영상기사,social
 폭우 방류 통째 잠긴 마을 소도 사람도 발버둥,social
동영상기사,social
실종 2명 시신 수습 지시 여부 가릴 블랙박스 수사,social
 수초섬이 목숨보다 소중하냐 의암호 사고 춘천시장 사퇴 청원,social
동영상기사,social
오늘 밤 집중호우 한강 수위 다시 오르나 ,social
 하남 지하철 시대 개막 미사역 하남풍산역 4 7㎞ 첫 운행,social
동영상기사,social
 곡성 산사태 애먼 5명 참변 급류 휩쓸린 8살 사망,social
동영상기사,social
 제보영상 배 타고 다닌 수중도시 무너지고 넘친 그 순간 ,social
동영상기사,social
섬진강댐 초당 1 800t 방류 주민 300여 명 대피,social
동영상기사,social
의암댐 사고 시신 2구 발견 실종 경찰정 인양,social
동영상기사,social
기찻길 덮친 흙더미 철도 도로 끊기고 산사태,social
동영상기사,social
어린이집까지 번진 교회발 코로나 수도권 비상,social
장대비도 뚫은 분노 전국민 부동산 분노조절장애 걸려 ,social
동영상기사,social
부산 도심에 또 물 폭탄 잘려나간 듯 무너진 건물들,social
동영상기사,social
장마전선 북상 잠수교 통행 제한 비 점점 거세져,social
동영상기사,social
 뉴스추적 또 남부 물난리 최장 최악 장마 왜 ,social
 마지막까지 버드나무 꽉 잡고 안타까운 의암호 희생자,social
동영상기사,social
물바다 된 화개장터 차 대신 배 타고 마을로,social
동영상기사,social
 이 시각 상황 물에 잠긴 광주 열차 운행 중단,social
동영상기사,social
남부 지방 열차 곳곳 운행 중단 고속도로 일부 통행제한,social
동영상기사,social
 섬진강 범람 화개장터 32년 만에 완전히 잠겼다,social
동영상기사,social
섬진강 영산강 범람 위험 시청자 제보로 본 비 피해 현장,social
동영상기사,social
잠수교 7일째 통제 오늘 밤부터 서울 경기 강원 호우주의보,social
동영상기사,social
곡성 무너진 산 마을 덮쳐 이장 부부 등 5명 사망,social
동영상기사,social
초당 1 800톤 방류 바다가 된 터전 피해 키웠나,social
동영상기사,social
다시 내리는 장대비에 충북 비상 계속된 비에 복구 더뎌,social
동영상기사,social
 대통령보다 강남 아파트 소중하냐 靑사표 분노한 부동산 집회,social
동영상기사,social
 임진강 진정 겨우 복구 나섰는데 또 쏟아진다니 ,social
의암댐 비극 두고 靑청원 잇따라 사고진상 낱낱이 밝혀라 ,social
동영상기사,social
강으로 변한 마을 산으로 달린 소떼 필사의 탈출,social
동영상기사,social
현장 가던 블랙박스 공개 실종자 미치겠다 흐느껴,social
 전국민 부동산 분노조절장애 걸려 빗속 부동산규제 반대 집회,social
동영상기사,social
 400mm 폭우에 무너진 둑 강물 마을을 삼키다 ,social
동영상기사,social
화개장터 32년 만에 침수 영남지방 피해 속출,social
동영상기사,social
담양 산사태로 쑥대밭 가족과 대피하던 8살 아이 숨져,social
동영상기사,social
 빅4 인사 지역편중 논란 추미애 출신지역 골고루 안배 ,social
동영상기사,social
제주 뺀 전국에 사상 첫 산사태 심각 최고단계,social
동영상기사,social
서울 인천 경기 호우주의보 잠수교 통행 제한 여전,social
동영상기사,social
기와지붕만 남았다 구례군 섬진강댐 방류 직격탄 ,social
동영상기사,social
 빛고을이 물바다로 광주 전남 폭우 피해 속출,social
동영상기사,social
서울 등 수도권 호우주의보 중부 500mm 이상 비 예보,social
동영상기사,social
 오픈마이크 남 일 같지 않아 생업 접고 헌수건 모아 한걸음에 달려온 이웃들,social
추미애 인사가 만사 검찰서 누구 사단 이란 말 사라져야 종합 ,social
동영상기사,social
폭우에 무너진 귀농의 꿈 곡성 산사태로 이장 부부 등 5명 숨져,social
동영상기사,social
블랙박스에 담긴 징계 먹겠네 수초섬 작업 지시 누가했나,social
동영상기사,social
흙탕물 분수 계곡이 된 도심 시청자 제보 영상,social
오늘 밤부터 중부지방 최대 500mm 물폭탄 쏟아진다,social
동영상기사,social
 설마설마 했는데 또 짙은 구름띠 잠수교 상황은,social
동영상기사,social
순식간에 물바다로 잠긴 마을 제보 영상 속에 담긴 상처들,social
동영상기사,social
광주역 오가는 열차 끊기고 버스 차고지 통째 침수,social
동영상기사,social
낙동강 구포대교 홍수주의보 부산 곳곳 침수 붕괴,social
경남 하동 화개장터 침수 2명 사망 실종 등 피해 속출 종합2보 ,social
동영상기사,social
이틀 새 500mm 폭우 쏟아지자 광주역 열차 전면 중단,social
동영상기사,social
 난리가 났다 넘쳐난 피아골 화개장터 물바다,social
지리산의 관문 구례읍내 섬진강 범람에 물바다 됐다,social
동영상기사,social
마지막 피해자 끝내 추가 산사태 우려에 주민 대피,social
 집이 통째로 떠내려가 물폭탄에 초토화된 호남 종합 ,social
동영상기사,social
충북 남부권 피해 속출 최대 300mm 더 내려 ,social
동영상기사,social
 따져보니 추미애 장관의 두 번째 인사 그 의미는 ,social
동영상기사,social
전국 6개 열차 노선 일부 운행 중단 폭우로 당장 복구 불가 ,social
동영상기사,social
 뉴스특보 500㎜ 물벼락에 광주 전남 쑥대밭 8명 사망 1명 실종,social
남부 집중호우에 이틀간 9명 숨지고 이재민 2천360명 발생,social
 그것이 알고싶다 제주 이 변호사 살인사건 청부 의뢰인 실체는 ,social
 마른장마 는 왜 올여름 무서운 집중호우 로 변했나,social
베트남이 낯선 유미가 간절히 되고 싶은 건 평범한 한국 사람 ,social
동영상기사,social
감시풀었더니 교회 발 집단감염 커져 국내 발생 30명대로,social
동영상기사,social
전국 산사태 위기 경보 심각 9년 만에 최고단계 발령,social
동영상기사,social
400㎜ 넘게 쏟아부은 남원 섬진강 제방 터졌다,social
춘천 의암댐 전복사고 실종자 2명 숨진채 발견 아직 3명 못 찾아,social
동영상기사,social
 1년 농사 다 망쳤다 축사에서는 소 떼 탈출,social
동영상기사,social
부산에도 폭우 피해 속출 주택 무너지고 도로 잠기고,social
동영상기사,social
댐 방류에도 수초섬 고박에 배 7척 투입 춘천시 위법 여부 자체 감사 ,social
동영상기사,social
의암호 실종자 2명 발견 사고 지점 2㎞ 떨어진 댐 하류서 인양,social
동영상기사,social
대구도 호우경보에 산사태 위기경보 밤새 250㎜ 더온다,social
동영상기사,social
하늘에서 바라본 섬진강 일대 마을이 사라졌다,social
조은희 서초구청장 9억 이하 1주택 재산세 절반 인하 추진 ,social
동영상기사,social
호수가 된 국내 최대 곡창지대 한해 농사 다 망쳤다 ,social
동영상기사,social
이틀새 500㎜ 물폭탄 광주역 열차 멈추고 도로 물난리,social
동영상기사,social
영호남 화합 상징 화개장터 까지 32년 만의 물난리로 완전 침수,social
 역대급 집중 폭우 광주 전남 9명 사망 2명 실종,social
섬진강 제방 붕괴 545㎜ 물폭탄 전북 산사태 침수 붕괴 196건,social
동영상기사,social
영산강도 홍수 영산대교 전면 통제 주민엔 대피령,social
전북 547㎜ 물폭탄 에 산사태 도로침수 이재민 속출 195건 종합 ,social
하늘뚫린 폭우 산사태에 29명 사망 13명 실종 이재민 4860명 종합 ,social
의암댐 실종자 2명 숨진 채 발견 수초 잡고 버틴 듯 종합 ,social
동영상기사,social
 제보영상 드론으로 포착한 섬진강 제방 붕괴 현장 이런 폭우 처음 ,social
섬으로 변한 요양원 보트 탈출 행렬 소떼는 잠긴 들녘서 허우적,social
500㎜ 넘는 물 폭탄 쏟아진 광주전남 사망 8명 실종 1명 종합 ,social
대구 경북 산사태 교회 침수 등 비피해 잇따라 종합 ,social
 주차의전 논란 이재명 특혜갑질 왜곡보도 반드시 고칠 것 ,social
전북 545mm 물폭탄 300여 명 대피 등 비 피해 196건 종합 ,social
서울 전역 호우주의보 10일 새벽까지 중부 많은 비 종합 ,social
 산사태ㆍ붕괴ㆍ침수 545㎜ 폭우 쏟아진 전북 곳곳 생채기,social
 20분간의 사투 물에 잠긴 요양원 고립 환자 등 30명 무사 구조,social
동영상기사,social
집중호우로 26명 사망 하루새 추가 사망자 9명,social
4㎞ 도로변 곡성 섬진강 마을 성인 키 높이로 잠겼다,social
의암댐 사고 실종자 찾기 사흘째 오늘 수색 종료 내일 재개,social
동영상기사,social
남부지방 물폭탄에 피해 속출 YTN 제보 영상으로 본 현장,social
청주 80대 확진자 이동동선 공개 우즈벡 집단감염 별개,social
동영상기사,social
철원 침수 복구작업 한창 주말 물폭탄이 걱정,social
동영상기사,social
부산 270mm 집중 호우 주택 붕괴 침수 잇따라,social
동영상기사,social
경남 밀양 실종자 1명 발생 거창서 산사태로 1명 숨져,social
동영상기사,social
제보 영상으로 본 경남 피해 상황,social
동영상기사,social
섬진강 하류 곳곳 침수 경남 대부분 호우 산사태 특보 ,social
의암호 실종자들 싸늘히 가족 품으로 거길 왜 보내서 오열,social
동영상기사,social
넘치고 잠기고 무너지고 남부지역 폭우 피해 잇따라,social
광복절 일주일 앞두고 진보시민단체 한미연합군사훈련 중단해야 ,social
조은희 서초구청장 9억이하 1주택자 재산세 절반 인하 추진 ,social
전국 폭우 에 난리 사망 25명 실종 10명 이재민 4860명,social
 물바다 된 도심 흙더미 와르르 광주 전남 수마 상처로 신음,social
동영상기사,social
수중 도시된 구례 읍내 하늘에서 본 섬진강 범람,social
동영상기사,social
남원 섬진강 제방 유실 현장 고립 주민 22명 구조,social
동영상기사,social
전국 산사태 위기경보 심각 상향 곡성 산사태로 5명 숨져,social
동영상기사,social
일주일 동안 사망 26명 실종 10명 피해 급증할 듯,social
 수초섬이 목숨보다 소중하냐 억울함 풀어달라 청원 잇따라,social
호우 산사태로 최소 42명 사망 실종 이재민 4860명 종합 ,social
진중권 이 나라 위선의 지존은 조국 아니라 문재인 ,social
서울신문 가짜 미투 칼럼에 기자들 비판 성명 잇따라,social
8일째 이어진 폭우에 사망 26명 실종 10명 이재민 4800명,social
 버드나무 꽉잡고 사흘 만에 숨진 채 발견된 의암호 경찰관 종합 ,social
 수초섬이 목숨보다 소중하냐 억울함 풀어달라 청원 잇따라,social
청송 하천서 차에 탄 채 떠내려간 운전자 구조,social
이재명 의전갑질 언론왜곡 보도 반드시 고치겠다 ,social
잇단 교회 감염에 방역당국 비슷한 사례 계속되면 방역 강화 검토 ,social
동영상기사,social
남부에서 중부로 장마전선 확대 수도권 주말 장대비,social
실종 경찰관 시신 발견 버드나무 꽉 붙잡고 있었다 ,social
500㎜ 물 폭탄에 광주 전남 쑥대밭 8명 사망 1명 실종 종합 ,social
교회 집단감염 어디까지 고양 반석교회 관련 총 16명,social
춘천 의암호 선박 전복 실종자 5명 가운데 2명 숨진채 발견,social
동영상기사,social
5명 참변 곡성 산사태 주민들 국도확장 공사장 토사 무너진것 드론 영상 ,social
의암호 실종 공무원 가족 지시 있었다 차량 블랙박스 공개,social
 영상 섬진강 범람 물잠긴 구례 소떼도 산으로 뛰었다,social
 춘천시가 시킨 짓 아니라면 그런 곳에 누가 뛰어드나 ,social
 포착 축사 탈출한 소떼 해발 531m 절로 달려갔다,social
 신기하고 가여워 울음소리도 없이 531m 오른 소들,social
피라미드는 메이드 인 이집트 ,social
 임대차3법 전월세전환율 낮추고 신규 인상률도 제한해야,social
 잠기고 무너지고 독자 제보 사진으로 본 폭우 현장,social
동영상기사,social
철원 침수 복구작업 한창 주말 물폭탄이 걱정,social
통합 추미애 정신세계 이해 어렵다 애완용 검사 득세 ,social
동영상기사,social
넘치고 잠기고 무너지고 남부지역 폭우 피해 잇따라,social
 르포 먼발치서 발만 동동 섬진강 둑 붕괴현장 찾은 멍든 농심 ,social
 무너지고 잠기고 500㎜ 물폭탄에 광주 피해 속출,social
동영상기사,social
섬진강 영산강 범람 위험 시청자 제보로 본 비 피해 현장,social
400mm 퍼부은 경남 2명 사망 실종 하천 범람 침수 피해 속출,social
8일 저녁부터 10일 새벽까지 중부 500㎜ 물폭탄 ,social
 광고냐 묻자 내돈내산 이라더니 200만 유튜버 양팡의 배신,social
서초구청장 9억 이하 1주택 재산세 절반 인하 발표시점 고민중 ,social
동영상기사,social
남부 호우에 전국 곳곳 열차 운행 차질,social
 평생 이런 폭우는 처음 419㎜ 물폭탄에 화개마을 잠겨,social
동영상기사,social
청송서 40대 여성 탄 승용차 물에 휩쓸려 제방에 걸려 구조,social
이재명 국민주권 훼손하는 특혜갑질 왜곡보도 반드시 고치겠다 ,social
소떼가 섬진강 홍수 피해 해발 531m 사성암까지 올라왔다,social
동영상기사,social
 비디오머그 이런 비는 생전 처음 500mm 폭우에 잠기고 무너진 순간 제보영상 ,social
 분양가 상한제 집값 잡을 수 있을까,social
동영상기사,social
중부 또 많은 비 예보 잠수교 통행 제한 여전,social
동영상기사,social
남부지방 물폭탄에 피해 속출 YTN 제보 영상으로 본 현장,social
폭우로 KTX 운행 멈추고 고속도로 통제,social
이재명 악의적 편파 보도 끝까지 간다 채널A 반론보도 요구 제소 ,social
동영상기사,social
영 호남 집중 강수 하천 곳곳 홍수 경보 주의보,social
동영상기사,social
춘천 의암호 선박 전복 사고 실종자 2명 발견,social
동영상기사,social
밀양 50대 남성 하천에 빠져 실종 섬진강 수위 계속 상승,social
의암호 실종 경찰 등 2명 숨진 채 발견 사흘 만에 가족 품,social
동영상기사,social
 물에 잠긴 도시 광주 침수 고립 이재민 속출,social
전라선 장항선 등 일부 구간 광주역 열차 운행 중단,social
 현장 포착 집중호우에 절로 대피한 소떼,social
동영상기사,social
탄천 홍수주의보 해제됐지만 또 폭우 예보에 긴장감 ,social
 혼자만 또 의암호 실종 공무원 차량 블랙박스 사고경위 단서 될까,social
인기 유튜버 박막례 할머니 LED 마스크 과대광고 논란 사과,social
교통사고 피해자 버스정류장에 유기한 40대 구속영장,social
강남 테헤란로 일대서 연이은 확진자 발생 조용한 전파 가능성 우려 ,social
확진자 나온 카페 V빌딩 다단계업체 모두 강남 테헤란로 일대,social
끊어진 도로 잇고 방파제 메우고 충남 피해복구 작업 이어져 종합 ,social
울산 60번째 코로나19 확진자 발생 인도서 귀국한 30대,social
강남 테헤란로 일대서 조용한 전파 카페 V빌딩 다단계 인접,social
 20년만에 수해 날벼락 대청댐 하류 주민들 불안 ,social
서울시 공공재개발에 조합 15곳 이상 참여 의사 종합 ,social
레바논 폭발 원인 질산암모늄 한국은 안전할까,social
구례 순천 경계 서시1교 시설물 붕괴 통행제한 종합 ,social
제방 붕괴 산사태 마을 고립 물폭탄에 전북 초토화,social
동영상기사,social
연천 복구작업 구슬땀 또다시 큰비 예보,social
동영상기사,social
넘치고 잠기고 무너지고 남부지역 폭우 피해 잇따라,social
곡성 산사태 마지막 매몰자 발견 5명 모두 사망 종합 ,social
동영상기사,social
무너지고 잠기고 피해 잇따라 부산 호우 상황은 ,social
동영상기사,social
구포대교 홍수주의보 부산 곳곳 통제 붕괴 사고 잇따라,social
동영상기사,social
큰 소리 나더니 뒷산 와르르 곡성 산사태로 5명 사망,social
광주 전남서 이틀째 폭우로 7명 사망 2명 실종,social
교통사고 피해자 정류장에 유기해 사망하게 한 40대 구속영장,social
헌병에 끌려 나온 박사방 이기야 이원호 처벌 달게 받겠다 ,social
 아빠 억울함 밝혀주세요 춘천 의암댐 비극 靑청원 올린 딸,social
취임 이튿날 북한강 찾은 최해영 경기남부청장 수색 최선 당부,social
샌드박스 뒷광고 논란 사과 이말년 이럴 거면 사업 접어라 ,social
 살아남은 형제들 15번째 증언 자물쇠 철커덩 왜 밖에서 문을 잠그지 ,social
춘천 의암댐 사고자 딸 아빠 억울함 풀어달라 청원,social
 방수포 투혼 온몸으로 저수지 둑 붕괴 막은 전북 완주 주민들,social
최해영 경기남부경찰청장 의암댐 사고 실종자 수색현장 찾아,social
이낙연 도청에서 김영록 현장으로 폭우에 전 현직 팀플레이,social
 이슈픽 기록적 폭우 물에 빠진 동물들은 어떡하나요,social
 논에 갔다 올게 화순서 60대 급류에 휩쓸려 숨져,social
 종합 의암호 선박 전복 사고 실종자 2명 발견 1명은 경찰관 1명은 업체직원,social
동영상기사,social
내일까지 중부지방 최고 300mm 강한 비 남부 최대 250mm,social
대청댐 초당 2천500t 방류 하류 주민들 20년만에 수해 날벼락 ,social
동영상기사,social
 미치겠네 의암호 실종 공무원 사고 당일 흐느껴 울었다,social
 교회 집단감염 어린이집으로 확산 원아 2명 확진 ,social
46일째 쏟아진 비 일주일 더 온다 최장 장마 기록 깰듯,social
동영상기사,social
일주일 동안 사망 21명 실종 11명 피해 급증할 듯,social
전남지역 인명피해 10명 호우 대피 주민만 1800여명,social
권인숙 직장동료 아닌 여자 로 보는 것 못 고치면 나가야죠 ,social
동영상기사,social
폭우가 한강공원 게판 만들었다 잠실대교 습격한 참게떼,social
영산강 대홍수에 만조 겹쳐 최대 위기 우려,social
 투 트랙 으로 반전 가능할까 광주군공항 이전 사업,social
 물 폭탄 남원서 밭일 70대 할머니 농수로 빠져 숨진 채 발견,social
동영상기사,social
부산 260mm 집중 호우 주택 붕괴 침수 잇따라,social
동영상기사,social
전남 주민 1 870여 명 대피 고립도 잇따라,social
이틀 집중호우에 섬진강 제방 붕괴 주민 대부분 사전 대피 종합 ,social
전남 화순서 물길 작업 하던 60대 숨진 채 발견,social
폭우 속 밭일나간 70대 농수로 빠져 사망,social
울산 코로나19 60번째 확진자 발생 7일 인도서 귀국한 30대 남성,social
동영상기사,social
전국 산사태 위기경보 심각 상향 곡성 산사태로 5명 숨져,social
우산 써도 다 젖어 저녁부터 중부지방에 장대비,social
동영상기사,social
수중 도시된 구례 읍내 하늘에서 본 섬진강 범람,social
남원 금지면 섬진강 제방 붕괴 주민 300여명 대피 종합 ,social
 문답 확진자 34명 쏟아진 반석교회 기쁨153교회 수도권 교회 비상,social
남원서 밭일 70대 할머니 농수로 빠져 숨진 채 발견,social
 조국 명예훼손 보수 유튜버 우종창 1심 실형에 항소,social
 터지고 잠기고 영산강 대홍수 만조 겹쳐 최대 위기 종합 ,social
300mm 폭우에 전북 남원서 밭일 나간 70대 여성 사망,social
폭우 속 밭일 나간 70대 농수로에 빠져 숨져,social
김재련 여성변회 적폐청산연대 향해 무고죄 고발은 2차 가해 ,social
의암댐 선박 전복 실종자 2명 숨진채 발견,social
 식구 다 죽인다 수사관과 검찰 모두 한통속이었다,social
동영상기사,social
 납품청탁 의혹 운동권 출신 허인회 구속,social
 종합 의암호 선박 전복 사고 사흘만에 경찰관 업체 직원 숨진채 발견,social
코로나19 집단 면역 진짜 가능할까,social
윤희숙 언니는 수포자 한국교육 아직도 그때 패러다임 ,social
동영상기사,social
철원 침수 복구작업 한창 한마음으로 구슬땀,social
동영상기사,social
 풀영상 주말 교회 집단감염 재발 우려 방역 노력 필요 ,social
대법원 문화일보 법원노조 간부는 통진당원 보도에 명예훼손 ,social
섬진강 범람 전남 주민 2천여명 임시 대피 이재민 19명,social
의암호 실종자 시신 2구 발견 경찰관 업체 직원 종합 ,social
 다시들 수백㏊가 대형 호수로 영산강 문평천 제방 일부 유실,social
호우 속 밭일나간 남원 70대 농수로 빠져 숨진 채 발견,social
서울 경기 교회 집단감염 속출 어린이집 학교 다단계로 퍼졌다 종합 ,social
동영상기사,social
물폭탄에 잠긴 차량들 YTN 제보 영상으로 본 현장,social
당국 교회 집단감염 재발에 우려 방역 노력 각성 필요 ,social
교회발 확진자 34명 방대본 5 6월처럼 또 집단감염 우려 ,social
코로나19 발생 집중 강남 일대 조용한 전파 우려 종합 ,social
대구 경북에도 도로 침수 등 비피해 잇따라 일부구간 교통통제 종합 ,social
파주 이종사촌 형 부부 살해한 40대 구속,social
동영상기사,social
의암댐 선박사고 실종자 2명 숨진채 발견 경찰정 인양,social
동영상기사,social
 제보 통째 떠내려간 경비실 어떡해 다급한 외침,social
당국 종교 소모임 재확산 우려 방심하면 둑 무너지듯 확산 ,social
의암호 실종 경찰관 업체 직원 사흘 만에 숨진 채 발견 종합 ,social
고양 반석교회 관련 코로나 확진자 8명 늘어 종교 집단감염 여파 지속,social
남부지방 550㎜ 물폭탄 계속 대구는 호우 폭염특보 이중고 ,social
호우특보 속 대구 경북 비 피해 속출 100여건 접수,social
8살 아이마저 기록적 폭우에 인명피해 속출,social
동영상기사,social
 자라섬 남이섬 복구중 빗줄기 다시 시작,social
의암호 실종자 2명 숨진 채 발견 경찰관과 민간업체 직원,social
충북 추가 산사태 위기 10일까지 최고 300㎜ 예상,social
추미애 검사장 이어 차ㆍ부장 검사 인사도 친정체제 ,social
동영상기사,social
폭우에 섬진강 제방 붕괴 침수 피해로 주민 고립 대피,social
용접의 달인이 100년을 일해도 최저임금,social
물 폭탄에 무너지고 잠기고 경남도 호우피해 속출,social
동영상기사,social
남부 곳곳 침수 산사태 피해 대책은 ,social
하야시 선생님의 일은 외로움 돌보기 ,social
섬진강 제방 무너져 마을 침수 임실서 수십명 고립도 종합 ,social
 사람 머리 형체가 보인다 의암호 실종자 2명 숨진 채 발견 1명은 경찰관 확인,social
담양 침수주택서 대피 도중 실종된 8살 어린이 숨진 채 발견,social
동영상기사,social
영 호남 집중 강수 하천 곳곳 홍수 경보 주의보,social
동영상기사,social
전국 6개 열차 노선 운행 중단 폭우로 당장 복구 불가능 ,social
동성애 후천적 차별금지법 반대하는 개신교인에게,social
담양 산사태로 실종된 8세 남아 숨진 채 발견 종합 ,social
일주일 연속 물폭탄에 사망 22명 이재민 3000여명 등 피해 종합 ,social
 물바다 광주 전남 피해 속출 7명 사망 1명 실종 종합 ,social
동영상기사,social
고속도로에서 산사태 발생 흙더미가 화물차 덮쳐,social
동영상기사,social
전국 산사태 위기경보 심각 최고단계 곡성 매몰자 모두 발견,social
경남 하동 화개장터 침수 1명 사망 등 폭우 피해 속출 종합 ,social
동영상기사,social
 단독 현장 직원 상주 못하나 춘천시청 지시 정황 담긴 카톡 입수,social
교회 집단감염 여파 지속 고양 반석교회 관련 8명 늘어 총 16명,social
 산사태 덮치고 화개장터 잠겨 남부지방 폭우로 쑥대밭,social
 저녁 연속극 보는데 쇠 찢어지는 소리 몸만 간신히 빠져나왔다 ,social
고속도로 일부 정체 지방 방향 저녁 7 8시 해소,social
교통사고 피해자를 버스정류장에 유기한 40대 구속영장,social
소방당국 의암호 실종자 2명 시신 발견 경찰관 업체 직원 종합 ,social
 의암댐 사고 작업 지시 있었나 실종자 가족 사고 전날 통화 ,social
곡성 산사태 현장서 1명 추가 발견 총 5명 사망 종합 ,social
영호남 화합상징 화개장터 침수 약초상 등 피해 속출,social
 아빠 억울함 풀어달라 춘천 의암댐 전복사고 청원 등장,social
다시 커지는 교회발 확산 고양시 반석교회 기쁨153교회 누적 34명,social
서울 경기 교회 집단감염 속출 어린이집 학교 직장으로 퍼졌다,social
담양 폭우에 대피했던 8세 어린이 숨진 채 발견,social
담양서 대피하다 실종된 8세 어린이 숨진 채 발견,social
청주 무슬림 코로나 집단감염 알고보니 모임금지 요청 무시,social
김영록 전남지사 곡성 수해 현장 긴급 점검,social
침수에 맨홀 역류 등 대구 경북 비 피해 속출 9일도 강한 비 예상,social
 현장 찢기고 부서지고 장대비 속에서도 구조 복구는 계속,social
물에 잠기고 무너지고 전북 집중호우 피해 속출,social
남부지방 호우특보 발효에도 주말 전국 고속도로 이용량 415만대,social
 지중해 퍼스트 룸살롱 방문 확진자에 부산 발칵 ,social
동영상기사,social
대전통영고속도로 덕유산TG 인근 산사태 1차로로 통행,social
담양 침수주택서 대피하던 8세 어린이 숨진 채 발견 종합 ,social
동영상기사,social
 영상 소까지 집중호우에 수난 차와 소까지 물에 잠긴 호남,social
동영상기사,social
내일까지 중부 최대 300mm 남부 최대 250mm,social
동영상기사,social
서울 다시 빗방울 의암호 사고 실종자 수색 경찰정 인양,social
511㎜ 물 폭탄 광주 전남 인명 피해 등 쑥대밭,social
동영상기사,social
사망 21명 실종 11명 저녁부터 중부지방 큰 비,social
동영상기사,social
 현장영상 고양 기쁨153교회 관련 18명 누적 확진 환기 시설 없어 ,social
동영상기사,social
경운기와 함께 매몰된 80대 산사태 피해 잇따라,social
 기도회 하지마라 이슬람 중앙회 요청에도 강행한 청주 집회,social
동영상기사,social
 의암호 사고 사흘째 실종 5명 수색 난항,social
동영상기사,social
 여름바다 불청객 독성 해파리 남해 이어 동해까지 출현,social
장맛비에 전국 철도 잠겼다 광주역 열차운행 모두 중단,social
동영상기사,social
일주일 동안 장맛비 피해 속출 사망 21명 실종 11명,social
 우르릉 쾅 이틀간 500㎜ 물폭탄 에 광주 전남 초토화,social
검찰 빅4 호남 싹쓸이 추미애 지역안배 인사했다 ,social
동영상기사,social
